VER.,EQUIPMENT,ID_CLIENTE,ID_CAP,MAT.,CAPS/min,PESO (g),PORTATA (kg/h),ø ESTR.,mouldNo
CCM48SD,10512619,e913a4ea17,3501bdbcef,PE,1800.0,1.4,151.2,75,48
CCM48SD,10512620,266caccc92,a01fac8903,PE,1350.0,2.1,170.1,75,48
CCM48SD,10512621,23b893cc90,f2b370a5c8,PE,1950.0,1.29,150.93,75,48
CCM48SD,10512622,7bbfcdd149,eeaaa79e0b,PE,1440.0,1.7,146.88,75,48
CCM48SD,10512623,ea3e7ea122,f2b370a5c8,PE,1900.0,1.29,147.06,75,48
CCM48SD,10512624,d9e57446b2,de9903ace5,PE,2000.0,1.3,156.0,35,48
CCM48SD,10512625,3ead67bd06,c146f10098,PE,2000.0,1.18,141.6,75,48
CCM48SD,10512626,997e871669,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SD,10512627,419674cece,f2b370a5c8,PE,1900.0,1.29,147.06,75,48
CCM48SD,10512628,cb5f264b89,d2c9d86454,PE,1600.0,1.85,177.6,75,48
CCM48SD,10512629,e7366b6497,daab3f30a1,PE,1275.0,2.2,168.3,75,48
CCM48SD,10512630,2d779e047a,f2b370a5c8,PE,1900.0,1.29,147.06,75,48
CCM48SD,10512631,51f62b979e,f2b370a5c8,PE,1900.0,1.29,147.06,75,48
CCM48SD,10512632,86e45cf180,c5b3962971,PE,1800.0,1.25,135.0,35,48
CCM48SD,10519622,c9d5521647,fcf5fd2604,PE,1440.0,2.1,181.44,75,48
CCM48SD,10519623,86aaa9847b,7ee22526c1,PE,1350.0,2.0,162.0,75,48
CCM48SD,10519624,d3a3c3ecc2,4841057b5e,PE,1800.0,1.5,162.0,75,48
CCM48SD,10519625,c9d5521647,fcf5fd2604,PE,1440.0,2.1,181.44,75,48
CCM48SD,10519626,41dd9583e6,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10519627,084a226d92,de9903ace5,PE,2000.0,1.3,156.0,75,48
CCM48SD,10519628,d671d20c24,17c379e53e,PE,1275.0,2.0,153.0,75,48
CCM48SD,10519630,caad9fb794,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10519631,f89efc9f66,425f511445,PE,2000.0,1.3,156.0,35,48
CCM48SD,10519632,d9e57446b2,84ec7adb84,PE,2000.0,1.6,192.0,35,48
CCM48SD,10519633,017431f803,a374f9e440,PE,1350.0,2.13,172.53,35,48
CCM48SD,10519634,3e2ef7cd16,baa8096012,PE,900.0,1.9,102.6,35,48
CCM48SD,10519635,3e2ef7cd16,baa8096012,PE,900.0,1.9,102.6,35,48
CCM48SD,10519636,3429439b91,f2b370a5c8,PE,1900.0,1.29,147.06,35,48
CCM48SD,10519637,d9e57446b2,a6b6723846,PE,2000.0,1.5,180.0,35,48
CCM48SD,10525061,d9a85cf13d,a6b6723846,PE,2000.0,1.5,180.0,35,48
CCM48SD,10525062,95178fe58d,2530e7094b,PE,1350.0,2.0,162.0,35,48
CCM48SD,10525063,a942438c4d,315373537f,PE,1440.0,1.8,155.52,35,48
CCM48SD,10525064,f190caf1be,c2835d6de1,PE,1400.0,2.15,180.6,35,48
CCM48SD,10525065,e42407d96e,932518549a,PE,1300.0,2.3,179.39999999999998,35,48
CCM48SD,10525066,bf3de32e3f,35b88f0e18,PE,1600.0,0.75,72.0,35,48
CCM48SD,10525067,b9c660dbda,09b0e85df3,PE,1600.0,1.65,158.4,35,48
CCM48SD,10525069,4fab13eee4,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10525070,e7d0d08430,2581b62f8e,PE,1440.0,1.7,146.88,35,48
CCM48SD,10525071,60a2f2ab05,cef9d1eb9d,PE,1800.0,1.35,145.8,35,48
CCM48SD,10525072,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,35,48
CCM48SD,10525073,2922e5e02f,c2835d6de1,PE,1350.0,2.15,174.15,35,48
CCM48SD,10525074,de9039d754,3501bdbcef,PE,1800.0,1.45,156.6,35,48
CCM48SD,10525075,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10525076,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10541817,5fcdcaa7bc,8c8afa2d16,PE,1800.0,1.35,145.8,35,48
CCM48SD,10541818,5fcdcaa7bc,8c8afa2d16,PE,1800.0,1.35,145.8,35,48
CCM48SD,10541819,5f99105c46,7e9d5ba6af,PE,1600.0,1.6,158.4,35,48
CCM48SD,10541820,5f99105c46,7e9d5ba6af,PE,1600.0,1.6,158.4,35,48
CCM48SD,10541821,d7870a1c10,c2835d6de1,PE,1400.0,2.15,180.6,35,48
CCM48SD,10541822,a116b68035,bcba4c6cdf,PE,1600.0,1.65,158.4,35,48
CCM48SD,10541823,8769d065ef,b887044fd7,PE,1200.0,2.5,180.0,35,48
CCM48SD,10541824,c6045c5fbf,f2b370a5c8,PE,2000.0,1.29,154.8,35,48
CCM48SD,10541825,5f99105c46,7e9d5ba6af,PE,1600.0,1.6,158.4,35,48
CCM48SD,10541826,de77f6351e,c2835d6de1,PE,1400.0,2.15,180.6,35,48
CCM48SD,10541827,d5e85b6b7d,f2b370a5c8,PE,2000.0,1.29,154.8,35,48
CCM48SD,10541828,dc4145dc8c,de9903ace5,PE,2000.0,1.3,156.0,35,48
CCM48SD,10541829,5d7a76eda8,ff19dfc148,PE,2000.0,1.3,156.0,35,48
CCM48SD,10541830,621d582751,738081c52b,PE,1050.0,1.75,110.25,35,48
CCM48SD,10541831,432f417490,932518549a,PE,1300.0,2.3,179.39999999999998,35,48
CCM48SD,10541832,c6045c5fbf,f2b370a5c8,PE,2000.0,1.29,154.8,35,48
CCM48SD,10541945,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10541946,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10541947,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10541948,3429439b91,f2b370a5c8,PE,1900.0,1.29,147.06,35,48
CCM48SD,10541949,b9c660dbda,fcf5fd2604,PE,1440.0,2.1,181.44,35,48
CCM48SD,10541950,b9c660dbda,fcf5fd2604,PE,1440.0,2.1,181.44,35,48
CCM48SD,10541951,b9c660dbda,fcf5fd2604,PE,1440.0,2.1,181.44,35,48
CCM48SD,10541953,52e3db54ce,f2b370a5c8,PE,1900.0,1.29,147.06,35,48
CCM48SD,10541955,07d318ad73,a374f9e440,PE,1350.0,2.15,174.15,35,48
CCM48SD,10541956,07d318ad73,de9903ace5,PE,2000.0,1.3,156.0,35,48
CCM48SD,10541957,5f99105c46,a97700dddb,PE,1350.0,2.0,162.0,35,48
CCM48SD,10541960,c6045c5fbf,932518549a,PE,1300.0,2.3,179.39999999999998,35,48
CCM48SD,10541613,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,35,48
CCM48SD,10541614,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,35,48
CCM48SD,10541615,40f5295d40,a374f9e440,PE,1350.0,2.15,174.15,35,48
CCM48SD,10541618,f1803aedf4,eafda85c75,PE,1800.0,1.35,145.8,35,48
CCM48SD,10541620,08f5697b42,c2835d6de1,PE,1400.0,2.15,180.6,35,48
CCM48SD,10541621,8f720e389f,315373537f,PE,1400.0,1.8,151.2,75,48
CCM48SD,10541622,ea3e7ea122,f2b370a5c8,PE,1900.0,1.29,147.06,35,48
CCM48SD,10541623,48b4a8663c,c2835d6de1,PE,1400.0,2.15,180.6,35,48
CCM48SD,10541624,48b4a8663c,c2835d6de1,PE,1400.0,2.15,180.6,35,48
CCM48SD,10541625,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10541626,85ee5782e7,65743b2305,PE,1400.0,2.05,172.19999999999996,35,48
CCM48SD,10541627,72fe30b933,65743b2305,PE,1400.0,2.05,172.19999999999996,35,48
CCM48SD,10541628,07d318ad73,de9903ace5,PE,2000.0,1.3,156.0,35,48
CCM48SD,10541629,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,35,48
CCM48SD,10541630,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,35,48
CCM48SD,10541631,bf744ce40b,932518549a,PE,1200.0,2.3,165.6,35,48
CCM48SD,10541632,ac59d1383c,c5b3962971,PE,1800.0,1.25,135.0,35,48
CCM48SD,10541633,48632ce137,f2b370a5c8,PE,1900.0,1.29,147.06,35,48
CCM48SD,10541634,1390f8b863,eea15e3dee,PE,1600.0,1.9,182.4,35,48
CCM48SD,10541635,dc4145dc8c,a374f9e440,PE,1350.0,2.15,174.15,35,48
CCM48SD,10541636,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10541637,bf3de32e3f,35b88f0e18,PE,1600.0,0.75,72.0,35,48
CCM48SD,10541639,f3aecabb5c,0576685eb8,PE,1440.0,1.75,151.2,35,48
CCM48SD,10541640,f3aecabb5c,e83b10b57f,PE,1920.0,1.1,126.72,35,48
CCM48SD,10541641,33e3a3091e,daab3f30a1,PE,1300.0,2.2,171.60000000000002,35,48
CCM48SD,10541642,b026ddb8b1,de9903ace5,PE,2000.0,1.3,156.0,35,48
CCM48SD,10541643,0120a91559,80eef20aa5,PE,1800.0,1.25,135.0,35,48
CCM48SD,10541644,041cee5802,93d416ed53,PE,1800.0,1.25,135.0,35,48
CCM48SD,10570668,fe9f551deb,092c213db0,PE,1800.0,1.17,126.36,35,48
CCM48SD,10570669,bf3de32e3f,35b88f0e18,PE,1600.0,0.75,72.0,35,48
CCM48SD,10570670,649c9eeb33,c5b3962971,PE,1800.0,1.25,135.0,35,48
CCM48SD,10570671,46ab511c41,c2835d6de1,PE,1400.0,2.15,180.6,35,48
CCM48SD,10570672,d44ed86f4b,c2835d6de1,PE,1400.0,2.15,180.6,35,48
CCM48SD,10570673,f1ec3c1fbf,ff19dfc148,PE,2000.0,1.3,156.0,35,48
CCM48SD,10570674,d671d20c24,e68d4f203b,PE,1600.0,1.55,148.8,35,48
CCM48SD,10570675,5de1d3c837,932518549a,PE,1300.0,2.3,179.39999999999998,35,48
CCM48SD,10570676,4fab13eee4,315373537f,PE,1440.0,1.8,155.52,35,48
CCM48SD,10570677,1956e028ce,1f8f7266c9,PE,600.0,2.85,102.6,35,48
CCM48SD,10570678,73c7a32370,c2835d6de1,PE,1400.0,2.15,180.6,35,48
CCM48SD,10570679,fe9f551deb,a64a6d3bd8,PE,1800.0,1.35,145.8,35,48
CCM48SD,10570680,5de1d3c837,f2b370a5c8,PE,1900.0,1.3,148.2,35,48
CCM48SD,10570681,9700eee842,7ee22526c1,PE,1350.0,2.0,162.0,35,48
CCM48SD,10570682,716577be6c,65743b2305,PE,1400.0,2.05,172.19999999999996,35,48
CCM48SD,10570684,e42407d96e,5803fdf4b9,PE,1600.0,1.88,180.48,35,48
CCM48SD,10570685,266caccc92,480b37e9a1,PE,1250.0,2.05,153.75,35,48
CCM48SD,10570686,e42407d96e,5803fdf4b9,PE,1600.0,1.88,180.48,35,48
CCM48SD,10570687,e42407d96e,932518549a,PE,1300.0,2.3,179.39999999999998,35,48
CCM48SD,10570689,6b63be4206,315373537f,PE,1440.0,1.8,155.52,35,48
CCM48SD,10570690,9b44c8c9b2,9fdcc6c18f,PE,1200.0,2.25,162.0,35,48
CCM48SD,10570691,ba31a273e7,932518549a,PE,1200.0,2.3,165.6,35,48
CCM48SD,10570692,ba31a273e7,f2b370a5c8,PE,1900.0,1.29,147.06,35,48
CCM48SD,10570693,ba31a273e7,932518549a,PE,1200.0,2.3,165.6,35,48
CCM48SD,10570694,ba31a273e7,932518549a,PE,1200.0,2.3,165.6,35,48
CCM48SD,10570695,bf744ce40b,932518549a,PE,1200.0,2.3,165.6,35,48
CCM48SD,10570696,bf744ce40b,932518549a,PE,1200.0,2.3,165.6,35,48
CCM48SD,10582265,161623bc0c,7ee22526c1,PE,1350.0,2.0,162.0,35,48
.000,10001044,08f47ec5a1,75d6310d92,PP,1000.0,,,200,64
.000,10001519,08f47ec5a1,75d6310d92,PP,1000.0,,,200,64
CCM002A,10020562,b9c660dbda,c151ac584a,,,,,200,64
CCM002A,10001475,44069c0251,8ed7829f10,,,,,400E,64
CCM002A,10002654,de8e5fe8a5,67b6f04850,PP,900.0,4.05,,400E,64
CCM002A,10001530,de8e5fe8a5,43abd99109,,,,,200,64
CCM002A,10002669,08f47ec5a1,67b6f04850,PP,900.0,4.05,,400E,64
CCM002A,10002681,08f47ec5a1,fe2af0f6a5,,,,,400E,64
CCM002A,10007522,44069c0251,8ed7829f10,,,,,400E,64
CCM002A,10003840,2c7e7cae97,9206ef1655,,,,,200,64
CCM002A,10004896,08f47ec5a1,5006274c42,PE,,2.3,,200,64
CCM002A,10006159,08f47ec5a1,5006274c42,PE,,2.3,,200,64
CCM002A,10006160,08f47ec5a1,5006274c42,PE,,2.3,,200,64
CCM002A,10005166,cda5adad62,cb769807c9,,,,,200,64
CCM002A,10005064,44069c0251,820d10ad0b,,,,,200,64
CCM002A,10005174,cda5adad62,cb769807c9,,,,,200,64
CCM002A,10002889,44069c0251,8ed7829f10,,,,,400E,64
CCM002A,10008547,f0a8b730c3,1cdcbd57e7,,,,,200,64
CCM002A,10006167,08f47ec5a1,5006274c42,PE,,2.3,,200,64
CCM002A,10007429,34ae58b15f,decc0f6874,,,,,200,64
CCM002A,10006566,b9c660dbda,c151ac584a,,,,,200,64
CCM002A,10007460,34c11b0b82,91b1aab8a7,PE,1000.0,3.05,183.0,200,64
CCM002A,10007451,bed1a6336c,c8856a7592,,,,,200,64
CCM002A,10008349,b9c660dbda,c151ac584a,,,,,200,64
CCM002A,10006168,08f47ec5a1,a3ec4c9540,PE,,2.3,,200,64
CCM002A,10008351,15d11c6870,ae806b892c,,,,,200,64
CCM002A,10008352,200d71157e,0e65931974,,,,,200,64
CCM002A,10008353,ff3a946174,00468253c6,,1200.0,,,200,64
CCM002A,10008354,ff3a946174,8de67c4ac2,,1200.0,,,200,64
CCM002A,10008355,1583b192c4,d242dfffd5,PE,900.0,,,200,64
CCM002A,10008356,9b44c8c9b2,b8839c8f46,PP,1000.0,2.8,,200,64
CCM002A,10008357,d4ab8bdf93,168ca6ac80,pp,1000.0,,,200,64
CCM002A,10008358,b9c660dbda,c151ac584a,,,,,200,64
CCM002A,10008359,b9c660dbda,c151ac584a,PP,1000.0,2.94,,200,64
CCM002A,10009788,b9c660dbda,c151ac584a,PP,1000.0,2.94,,200,64
CCM002A,10009789,9ffa660896,decc0f6874,,,,,200,64
CCM002A,10009790,08f47ec5a1,5006274c42,PE,,2.3,,200,64
CCM002A,10009791,44069c0251,7dbb6e4d64,,,,,200,64
CCM002A,10009897,aef1d1ce77,c151ac584a,PP,1000.0,2.9,,200,64
CCM002A,10009898,8271243ed3,c3cf375a62,,,,,200,64
CCM002A,10009899,08f47ec5a1,5006274c42,PE,1000.0,2.3,,200,64
CCM002A,10009900,08f47ec5a1,67b6f04850,PP,900.0,4.05,,400E,64
CCM002B,10011485,08f47ec5a1,75d6310d92,PP,1000.0,,,200E,64
CCM002B,10011486,08f47ec5a1,75d6310d92,PP,1000.0,,,200E,64
CCM002B,10011487,688d573b0c,54dd15730f,PE,1100.0,2.6,,200E,64
CCM002B,10011488,08f47ec5a1,75d6310d92,PP,1000.0,,,200E,64
CCM002B,10011489,53d1a04e99,00468253c6,PE,,,,200E,64
CCM002B,10011490,53d1a04e99,00468253c6,PE,,,,200E,64
CCM002B,10011491,8b19553807,4810e59081,PP,,,,200E,64
CCM002B,10011492,c8d572b9c5,92a0de3765,PP,,,,280E,64
CCM002B,10014185,44069c0251,6596a4a8e4,PP,1100.0,3.5,,280E,64
CCM002B,10014186,688d573b0c,54dd15730f,PE,1100.0,2.6,,280E,64
CCM002B,10014187,c8d572b9c5,92a0de3765,PP,1000.0,,,280E,64
CCM002B,10014188,08f47ec5a1,5006274c42,PE,1000.0,,,280E,64
CCM002B,10014189,35953cdc95,15cd823001,PE,1000.0,2.65,,200E,64
CCM002B,10014190,35953cdc95,2c11173b6a,PE,1200.0,,,200E,64
CCM002B,10014191,2f53e9ffae,6ee8d0a04f,PE,1100.0,3.25,,280E,64
CCM002B,10014192,08f47ec5a1,67b6f04850,PP,900.0,4.05,,400E,64
CCM002B,10019297,08f47ec5a1,67b6f04850,PP,900.0,4.05,,400E,64
CCM002B,10019298,b9c660dbda,c151ac584a,PP,1030.0,2.94,,200,64
CCM002B,10019299,200d71157e,e3b0c44298,,,,,200E,64
CCM002B,10019300,10605bf1c4,15cd823001,PP,1000.0,,,200E,64
CCM002B,10019301,07d318ad73,79bd352d83,PP,1000.0,2.78,,200E,64
CCM002B,10019302,688d573b0c,54dd15730f,PE,1100.0,2.6,,280E,64
CCM64MA,10020842,49a8154e21,7cae892c4f,PE,1000.0,2.67,,200E,64
CCM64MA,10020843,08f47ec5a1,5006274c42,PE,1000.0,2.3,,200E,64
CCM64MA,10020844,5c18083499,4810e59081,PP,1000.0,,,200E,64
CCM64MA,10020845,44069c0251,820d10ad0b,PP,1000.0,3.0,,400E,64
CCM64MA,10021482,688d573b0c,54dd15730f,PE,1100.0,2.6,,280E,64
CCM64MA,10021483,08f47ec5a1,43abd99109,PP,1200.0,2.25,,200E,64
CCM64MA,10021484,44069c0251,8ed7829f10,PP,1100.0,4.5,,400E,64
CCM64MA,10021485,44069c0251,8ed7829f10,PP,1100.0,4.5,,400E,64
CCM64MA,10022265,ae20678d76,3b842f7f20,PP,1000.0,3.1,,280E,64
CCM64MA,10022266,de8e5fe8a5,814fc320ce,PE,1200.0,2.25,,200E,64
CCM64MA,10022267,de8e5fe8a5,814fc320ce,PE,1200.0,2.25,,200E,64
CCM64MA,10022268,de8e5fe8a5,814fc320ce,PE,1200.0,2.25,,200E,64
CCM64MA,10022269,de8e5fe8a5,814fc320ce,PE,1200.0,2.25,,200E,64
CCM64MA,10022270,de8e5fe8a5,814fc320ce,PE,1200.0,2.25,,200E,64
CCM64MA,10022271,de8e5fe8a5,43abd99109,PP,1200.0,2.25,,200E,64
CCM64MA,10022272,de8e5fe8a5,43abd99109,PP,1200.0,2.25,,200E,64
CCM64MA,10022612,de8e5fe8a5,43abd99109,PP,1200.0,2.25,,200E,64
CCM64MA,10022613,de8e5fe8a5,814fc320ce,PE,1200.0,2.25,,200E,64
CCM64MA,10026607,c8d572b9c5,92a0de3765,PP,1000.0,3.36,,200E,64
CCM64MA,10026608,c8d572b9c5,92a0de3765,PP,1000.0,3.36,,200E,64
CCM64MA,10026609,b9c660dbda,c151ac584a,PP,1000.0,2.94,,200E,64
CCM64MA,10026610,688d573b0c,54dd15730f,PE,1100.0,2.6,,280E,64
CCM64MA,10026611,b9c660dbda,94e9043a90,PE,1200.0,2.15,,200E,64
CCM64MA,10026612,bda5fecf56,fc222017f1,PE,1200.0,1.65,,200E,64
CCM64MA,10026613,e2ca686960,c8ea35272b,PP,1100.0,3.05,,200E,64
CCM64MA,10026614,c8d572b9c5,92a0de3765,PP,1000.0,3.36,,200E,64
CCM64MA,10027724,7737ab8bda,c151ac584a,PP,1000.0,2.94,,200E,64
CCM64MA,10027725,ae20678d76,4571a9e818,PP,1200.0,2.52,181.44,280E,64
CCM64MA,10027726,69bef78a3f,d98e17971a,PP,1200.0,2.65,,200E,64
CCM64MA,10027727,34ae58b15f,e6ee853bba,PP,1000.0,2.85,,200E,64
CCM64MA,10027728,c8d572b9c5,92a0de3765,PP,1000.0,3.36,,200E,64
CCM64MA,10027729,c8d572b9c5,92a0de3765,PP,1000.0,3.36,,200E,64
CCM64MA,10027730,23421cf79d,596a2459a1,PP,1000.0,2.94,,200E,64
CCM64MA,10027731,ae20678d76,4571a9e818,PP,1200.0,2.52,,200E,64
CCM64MA,10027732,9b44c8c9b2,b8839c8f46,PP,1000.0,2.8,,200E,64
CCM64MA,10027733,de8e5fe8a5,fe2af0f6a5,PP,,3.63,,280E,64
CCM64MA,10027734,de8e5fe8a5,e8c72248d5,PE,,2.52,,280E,64
CCM64MA,10027735,b9c660dbda,dd8e32d122,PP,1000.0,2.85,171.0,200E,64
CCM64MB,10028438,5c18083499,a2d46f277c,PE,1000.0,2.55,153.0,75,64
CCM64MB,10028439,49a8154e21,7cae892c4f,PE,1050.0,2.67,168.21,90,64
CCM64MB,10047752,04b99022ee,76de9dde3d,PP,900.0,3.32,179.28,90,64
CCM64MB,10052730,239e9cd59f,dd8e32d122,PP,1000.0,2.85,171.0,90,64
CCM64MB,10052731,f399f72341,823f9d1250,PE,1400.0,1.74,146.16,75,64
CCM64MB,10052732,35953cdc95,15cd823001,PP,1000.0,2.8,168.0,90,64
CCM64MB,10052733,bc4e515130,ee76ae112f,PP,1000.0,2.9,174.0,90,64
CCM64MB,10052734,2875d59608,273565969d,PP,1200.0,2.65,190.8,90,64
CCM64MB,10048839,35953cdc95,22b41251dc,PE,1000.0,2.6,156.0,90,64
CCM64MB,10048840,35953cdc95,22b41251dc,PE,1000.0,2.6,156.0,90,64
CCM64MB,10048841,688d573b0c,54dd15730f,PE,1100.0,2.6,171.6,90,64
CCM64MB,10048842,b6101ef640,f1c079924a,PP,1200.0,2.5,180.0,90,64
CCM64MB,10048843,35953cdc95,15cd823001,PP,1000.0,2.5,150.0,90,64
CCM64MB,10048844,35953cdc95,15cd823001,PP,1000.0,2.5,150.0,90,64
CCM64MB,10048845,8b19553807,ee76ae112f,PP,1000.0,2.9,174.0,90,64
CCM64MB,10048846,ae20678d76,7b247fd97d,PE,1100.0,2.4,158.4,90,64
CCM64MB,10058845,ae20678d76,7b247fd97d,PE,1100.0,2.4,158.4,90,64
CCM64MB,10058846,35953cdc95,15cd823001,PE,1100.0,2.56,168.96,90,64
CCM64MB,10058847,688d573b0c,54dd15730f,PE,1100.0,2.6,171.6,90,64
CCM64MB,10058848,7ed0a16ec8,46b551b3e8,PE,1100.0,2.55,168.3,75,64
CCM64MB,10058849,7ed0a16ec8,46b551b3e8,PE,1100.0,2.55,168.3,75,64
CCM64MB,10058850,c9e7594799,7f8a8b3f26,PE,1450.0,1.4,121.79999999999998,75,64
CCM64MB,10058851,49a8154e21,7cae892c4f,PE,1200.0,2.67,192.24,90,64
CCM64MB,10058852,1da82df89b,fcb9b67ed5,PE,900.0,2.0,108.0,75,64
CCM64MB,10062861,daaa89797f,1d10888530,PP,1200.0,2.5,180.0,75,64
CCM64MB,10062862,daaa89797f,1d10888530,PP,1200.0,2.5,180.0,90,64
CCM64MB,10062863,daaa89797f,1d10888530,PP,1200.0,2.5,180.0,75,64
CCM64MB,10062864,c9e7594799,d0c9fae67e,PE,1100.0,2.35,155.1,75,64
CCM64MB,10062865,b38799051d,46b551b3e8,PE,1100.0,2.55,168.3,75,64
CCM64MB,10062866,749022619f,46b551b3e8,PE,1100.0,2.55,168.3,75,64
CCM64MB,10062867,2596c63f33,c151ac584a,PP,1200.0,2.94,211.68,90,64
CCM64MB,10062868,688d573b0c,54dd15730f,PE,1100.0,2.6,171.6,90,64
CCM64MB,10070197,daaa89797f,0e78077d9f,PE,1200.0,2.15,154.8,90,64
CCM64MB,10070198,daaa89797f,0e78077d9f,PE,1200.0,2.15,154.8,90,64
CCM64MB,10070199,69bef78a3f,7af98266f5,PP,1200.0,2.65,190.8,75,64
CCM64MB,10070200,ae20678d76,7f6d52117b,PE,1100.0,2.4,158.4,90,64
CCM64MB,10070201,ae20678d76,7f6d52117b,PE,1100.0,2.4,158.4,90,64
CCM64MB,10070202,ae20678d76,cfea1835a9,PE,1100.0,2.2,145.2,90,64
CCM64MB,10070203,10605bf1c4,fe7d608fc4,PE,1200.0,2.3,165.6,90,64
CCM64MB,10070204,2875d59608,c9f4afd13b,PP,1000.0,2.55,153.0,90,64
CCM64MB,10079571,9b44c8c9b2,15cd823001,PE,1100.0,2.85,188.1,90,64
CCM64MB,10079572,9b44c8c9b2,15cd823001,PE,1100.0,2.56,168.96,90,64
CCM64MB,10079573,10605bf1c4,15cd823001,PP,1000.0,2.5,150.0,90,64
CCM64MB,10079574,10605bf1c4,15cd823001,PP,1000.0,2.5,150.0,90,64
CCM64MB,10079575,688d573b0c,54dd15730f,PE,1100.0,2.6,171.6,90,64
CCM64MB,10079576,d4ab8bdf93,168ca6ac80,PP,1000.0,2.6,156.0,90,64
CCM64MB,10079577,2922e5e02f,3dfc210fc1,PP,1000.0,2.9,174.0,90,64
CCM64MB,10079578,f399f72341,dd8e32d122,PP,1000.0,2.85,171.0,75,64
CCM64MB,10088530,04b99022ee,e15ca906ce,PP,1000.0,3.3,198.0,90,64
CCM64MB,10088531,43461448c3,46b551b3e8,PE,1100.0,2.55,168.3,75,64
CCM64MB,10088532,10605bf1c4,9790bfd7f2,PE,1200.0,2.15,154.8,90,64
CCM64MB,10088533,23421cf79d,dd8e32d122,PP,1000.0,2.85,171.0,90,64
CCM64MB,10088534,10605bf1c4,9790bfd7f2,PE,1200.0,2.15,154.8,90,64
CCM64MB,10088535,d481fb2395,a202a396c1,PE,1050.0,3.4,214.2,90,64
CCM64MB,10088536,49a8154e21,7cae892c4f,PE,1200.0,2.67,192.24,90,64
CCM64MB,10088537,749022619f,46b551b3e8,PE,1100.0,2.55,168.3,75,64
CCM64MB,10091233,a655f96896,1d10888530,PP,1200.0,2.55,183.6,90,64
CCM64MB,10091234,a78bee9f02,a418f5e4a6,PE,1000.0,2.8,168.0,90,64
CCM64MB,10091235,ae20678d76,cfea1835a9,PE,1200.0,2.2,158.4,90,64
CCM64MB,10091236,ae20678d76,cfea1835a9,PE,1200.0,2.2,158.4,90,64
CCM64MB,10091237,ae20678d76,cfea1835a9,PE,1200.0,2.2,158.4,90,64
CCM64MB,10091238,b79d498912,d84e4531a8,PE,1100.0,2.2,145.2,90,64
CCM64MB,10091239,04b99022ee,e15ca906ce,PP,1000.0,3.3,198.0,90,64
CCM64MB,10091240,04b99022ee,e15ca906ce,PP,1000.0,3.3,198.0,90,64
CCM64MB,10091241,34ae58b15f,e6ee853bba,PP,1000.0,2.85,171.0,90,64
CCM64MB,10091242,2596c63f33,0111d7fd59,PE,1050.0,2.7,170.1,90,64
CCM64MB,10091243,bd59ec176e,59cb2b6111,PE,1000.0,3.1,186.0,75,64
CCM64MB,10091244,b9c660dbda,94e9043a90,PE,1200.0,2.2,158.4,75,64
CCM64MB,10111724,ae20678d76,7f6d52117b,PE,1100.0,2.4,158.4,90,64
CCM64MB,10111725,ae20678d76,7f6d52117b,PE,1100.0,2.4,158.4,90,64
CCM64MB,10111726,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10111727,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10111728,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10111729,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10111730,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10111731,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10132119,688d573b0c,54dd15730f,PE,1300.0,2.6,202.8,90,64
CCM64MB,10132120,f399f72341,823f9d1250,PE,1400.0,1.74,146.16,75,64
CCM64MB,10132121,b9c660dbda,7a6ce32ced,PE,1100.0,2.55,168.3,75,64
CCM64MB,10132122,b9c660dbda,7a6ce32ced,PE,1100.0,2.55,168.3,75,64
CCM64MB,10132123,ae0e53c115,f3c9bc7c02,PP,1200.0,2.55,183.6,75,64
CCM64MB,10132124,48b4a8663c,65fcae8ca2,PE,1100.0,2.5,165.0,75,64
CCM64MB,10132125,6131647188,46b551b3e8,PE,1100.0,2.55,168.3,75,64
CCM64MB,10132126,a78bee9f02,a418f5e4a6,PE,1000.0,2.8,168.0,90,64
